ts,coin,addr,kind,side,szi_prev,szi,delta,entryPx,mark
2026-08-21T03:30:56+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,SHORT,-7616.2031,-7029.6355,586.5675999999994,2326.31,2351.5
2026-08-21T03:30:56+00:00,ETH,0x0c684f333a7e120bce61383da670bbb0157e82d0,REDUCE,SHORT,-84.696,-24.7393,59.9567,2253.49,2351.5
2026-08-21T03:30:56+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-1791.1485,-1552.5107,238.63779999999997,2346.09,2351.5
2026-08-21T03:30:56+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,OPEN,SHORT,0.0,-1966.4369,-1966.4369,2355.57,2351.5
2026-08-21T03:30:56+00:00,ETH,0x469e9a7f624b04c24f0e64edf8d8a277e6bf58a5,CLOSE,LONG,10000.0,0.0,-10000.0,,2351.5
2026-08-21T03:30:56+00:00,ETH,0x4e23288cee4960f9f962195c22948e4bc7ae20c3,ADD,SHORT,-8144.6499,-9422.1088,-1277.4588999999996,2331.01,2351.5
2026-08-21T03:30:56+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-34600.5358,-35338.61,-738.0742000000027,1947.67,2351.5
2026-08-21T03:30:56+00:00,ETH,0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,OPEN,SHORT,0.0,-1280.2278,-1280.2278,2342.43,2351.5
2026-08-21T03:30:56+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,REDUCE,SHORT,-898.8997,-38.7437,860.1560000000001,2348.01,2351.5
2026-08-21T03:30:56+00:00,ETH,0xa445a0a15b1d50fa0c4bfe6796d9447e0da5329d,ADD,SHORT,-0.0001,-5224.8632,-5224.8631,2341.85,2351.5
2026-08-21T03:30:56+00:00,ETH,0xacb66d1996501bcc82a0e7819c9e041599f5efbd,CLOSE,SHORT,-491.0185,0.0,491.0185,,2351.5
2026-08-21T03:30:56+00:00,ETH,0xb5b3f3caf9d778b1293e5cd29f32e84b04c67a08,OPEN,LONG,0.0,4000.0,4000.0,2038.2,2351.5
2026-08-21T03:30:56+00:00,ETH,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,ADD,SHORT,-33969.972,-34046.78,-76.80799999999726,2056.42,2351.5
2026-08-21T03:30:56+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,ADD,SHORT,-9657.3553,-9701.8936,-44.53830000000016,2277.07,2351.5
2026-08-21T03:30:56+00:00,ETH,0xdf954bbe619273a56e0cfa90dad8382195dc7d72,REDUCE,SHORT,-6173.224,-6000.506,172.71799999999985,2010.63,2351.5
2026-08-21T03:30:56+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,OPEN,SHORT,0.0,-282.5185,-282.5185,2341.6,2351.5
2026-08-21T03:30:56+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-20566.5323,-18337.3927,2229.1395999999986,2330.77,2351.5
2026-08-21T03:30:56+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,REDUCE,SHORT,-195.8182,-4.621,191.1972,2351.3,2351.5
2026-08-21T03:30:56+00:00,ETH,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,REDUCE,SHORT,-10061.8924,-7967.8301,2094.0623000000005,1789.28,2351.5
2026-08-21T03:30:56+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,REDUCE,SHORT,-4335.1839,-4221.0368,114.14710000000014,2314.27,2351.5
2026-08-21T05:20:36+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,19500.0,19000.0,-500.0,2173.05,2363.0
